label,logFC,P.Value,adj.P.Val,AveExpr,t,B,absLogFC,log10Pvalue,log10Padj
CARTPT,0.038556141,0.909918282,0.986384959,5.531594692,0.113141999,-5.502301295,0.038556141,0.040997609,0.005953559
CASC3,-0.275552531,0.154714312,0.660903012,6.284907165,-1.423089759,-5.061720521,0.275552531,0.810469508,0.179862269
CASD1,0.06323024,0.508682415,0.892197929,6.811891543,0.660893871,-6.48244578,0.06323024,0.293553276,0.049538789
CASK,-0.465517476,0.002675967,0.108934402,6.511355557,-3.002799992,-1.89095247,0.465517476,2.572519322,0.962834945
CASKIN1,-0.021393142,0.947005856,0.986384959,5.319859437,-0.066467441,-5.554120919,0.021393142,0.023647335,0.005953559
CASKIN2,-0.616574352,0.037854641,0.398853074,5.620113939,-2.07646213,-3.74425663,0.616574352,1.421880873,0.399187056
CASP1,-0.250565964,0.275131743,0.77474035,6.13595255,-1.091328814,-5.308781138,0.250565964,0.560459301,0.110843824
CASP10,0.175603779,0.601432155,0.916684448,5.466142807,0.522344335,-5.404149692,0.175603779,0.220813357,0.037780137
CASP12,-0.059969246,0.769815698,0.96795221,6.215615798,-0.292617043,-5.921851316,0.059969246,0.113613237,0.014146084
CASP14,0.024056006,0.933839318,0.986384959,5.895577157,0.08301565,-5.643927598,0.024056006,0.029727845,0.005953559
CASP2,0.281571884,0.078851027,0.527050504,6.428228093,1.757415979,-4.71393723,0.281571884,1.103192646,0.278147767
CASP3,-0.108463036,0.661087658,0.945051108,6.056102455,-0.438413737,-5.700979951,0.108463036,0.179740951,0.024544704
CASP4,-0.136841192,0.588028258,0.916347881,6.038221557,-0.541697891,-5.636630032,0.136841192,0.230601803,0.03793962
CASP5,0.206230008,0.539575948,0.905826043,5.481199924,0.613457191,-5.360576664,0.206230008,0.267947417,0.042955197
CASP6,0.170589978,0.290592565,0.785628982,6.410203899,1.056830071,-5.652762706,0.170589978,0.536715502,0.104782504
CASP7,-0.79355547,0.007137107,0.183890543,5.388662719,-2.690452446,-2.467668957,0.79355547,2.146477812,0.735440604
CASP8,0.099107268,0.715162831,0.94906183,5.964837334,0.364932494,-5.644995717,0.099107268,0.145595065,0.022705493
CASP8AP2,0.523398553,0.052605149,0.458614631,5.979915671,1.938179013,-4.033377389,0.523398553,1.278971747,0.338552094
CASP9,0.240243112,0.385666939,0.840934898,5.945970116,0.867507228,-5.35306034,0.240243112,0.413787589,0.075237624
CASQ1,-0.433720938,0.169263393,0.67442443,5.611609271,-1.374587809,-4.76190536,0.433720938,0.771436957,0.171066707
CASQ2,-0.263444373,0.380914507,0.840363169,5.836722053,-0.876228485,-5.280995039,0.263444373,0.419172487,0.07553299
CASR,0.194711249,0.479280193,0.887415945,5.952274629,0.707464308,-5.47009198,0.194711249,0.319410519,0.051872772
CASS4,0.132413896,0.695283957,0.946969419,5.482124783,0.391696008,-5.44989803,0.132413896,0.157837791,0.023664046
CAST,0.126858215,0.1952473,0.700064086,6.795740163,1.295223044,-5.848799567,0.126858215,0.709414963,0.154862202
CASTOR1,-0.012643566,0.969179823,0.988530906,5.71561751,-0.038637104,-5.541255965,0.012643566,0.013595636,0.005009748
CASTOR2,-0.180730878,0.317217623,0.799461825,6.329286568,-1.000198648,-5.605949811,0.180730878,0.498642693,0.097202269
CASTOR3,-0.023120749,0.944614912,0.986384959,5.413728209,-0.069470986,-5.525543582,0.023120749,0.024745203,0.005953559
CASZ1,0.220974815,0.051767488,0.456736451,6.689766259,1.945093372,-4.676698145,0.220974815,1.285942908,0.340334327
CAT,-0.179554859,0.267382073,0.766875765,6.416204342,-1.109119803,-5.595814201,0.179554859,0.572867713,0.115274986
CATIP,-0.264653563,0.403234857,0.848365488,5.284478336,-0.835862638,-5.270416323,0.264653563,0.394441934,0.071417007
CATSPER1,0.214173616,0.514756177,0.894888863,5.685106226,0.651452898,-5.357946786,0.214173616,0.288398433,0.048230896
CATSPER2,0.657211483,0.016024977,0.272089543,5.962523438,2.408400996,-3.118056576,0.657211483,1.795202582,0.565288148
CATSPER3,0.130741186,0.663368006,0.945963568,5.851391117,0.4352696,-5.533151501,0.130741186,0.178245478,0.024125589
CATSPER4,0.536277538,0.086735715,0.542862657,5.284090413,1.71289659,-4.317450049,0.536277538,1.061802037,0.265310032
CATSPERB,0.47823764,0.12501199,0.611872613,5.255211598,1.534089016,-4.569713277,0.47823764,0.903048332,0.213338985
CATSPERD,-0.024303568,0.935654995,0.986384959,5.162183566,-0.080732388,-5.610801985,0.024303568,0.02888426,0.005953559
CATSPERE,0.161411466,0.62837254,0.931289789,5.657314762,0.484020781,-5.426955909,0.161411466,0.201782802,0.030915159
CATSPERG,-0.020547629,0.94910034,0.986384959,5.320004863,-0.063836808,-5.554218259,0.020547629,0.022687871,0.005953559
CATSPERZ,-0.478330173,0.108775508,0.588074768,5.790806134,-1.603740427,-4.500745912,0.478330173,0.96346888,0.230567454
CAV1,0.038964282,0.907675153,0.986384959,5.44394838,0.115971863,-5.513919931,0.038964282,0.042069553,0.005953559
CAV2,-0.122182382,0.690297708,0.946969419,5.819215419,-0.39845263,-5.528944105,0.122182382,0.160963568,0.023664046
CAV3,-0.02425188,0.940784758,0.986384959,5.72013568,-0.07428381,-5.541528283,0.02425188,0.026509728,0.005953559
CAVIN1,-0.099754666,0.763189781,0.964823236,5.673723365,-0.301295802,-5.493560879,0.099754666,0.117367454,0.015552246
CAVIN2,-0.58244483,0.054201259,0.463927935,5.597547999,-1.925254975,-3.999823741,0.58244483,1.265990624,0.333549476
CAVIN3,-0.041089366,0.868173246,0.982121097,6.053635116,-0.165979864,-5.775160033,0.041089366,0.061393602,0.00783496
CAVIN4,0.009643059,0.977317722,0.992004148,5.489216574,0.028431944,-5.511315069,0.009643059,0.009964226,0.003486512
CBARP,-0.020547629,0.94910034,0.986384959,5.320004863,-0.063836808,-5.554218259,0.020547629,0.022687871,0.005953559
CBFA2T2,-0.064876122,0.696018057,0.946969419,6.385820522,-0.39070278,-6.088032973,0.064876122,0.157379493,0.023664046
CBFA2T3,0.383876977,0.227849656,0.738425823,5.707942495,1.205926488,-4.94273959,0.383876977,0.642351624,0.131693124
CBFB,0.33002651,0.143170553,0.644880705,6.151876584,1.464101032,-4.88477959,0.33002651,0.844146298,0.190520617
CBL,-0.018022717,0.922222511,0.986384959,6.29857491,-0.097634852,-6.055767837,0.018022717,0.035164281,0.005953559
CBLB,0.626465409,0.032174116,0.374677686,5.804117706,2.142280788,-3.628759316,0.626465409,1.492493372,0.426342171
CBLC,0.196418212,0.211510047,0.719820181,6.432891472,1.249434674,-5.463617284,0.196418212,0.674668998,0.142775982
CBLIF,0.289023044,0.336694436,0.812775233,5.162855603,0.960723272,-5.212834614,0.289023044,0.472764061,0.090029539
CBLL1,-0.480279148,0.097490376,0.561068876,5.8597496,-1.657164722,-4.441298088,0.480279148,1.011038256,0.250983822
CBLL2,-0.210110426,0.528715393,0.903306363,5.568864444,-0.62997114,-5.358194733,0.210110426,0.276778045,0.04416493
CBLN1,0.084846671,0.801709978,0.973635299,5.469832559,0.251135581,-5.488385421,0.084846671,0.095982711,0.011603689
CBLN2,0.50655062,0.072846154,0.508537612,5.914785766,1.793818696,-4.248378273,0.50655062,1.13759337,0.293676921
CBLN3,0.130391012,0.636361956,0.934748899,5.949312422,0.472793412,-5.591377115,0.130391012,0.196295792,0.029305038
CBLN4,-0.043460903,0.896893705,0.986384959,5.645943716,-0.129586789,-5.514013467,0.043460903,0.047259024,0.005953559
CBR1,-0.213659124,0.306695833,0.791998595,6.213272315,-1.022186746,-5.456264693,0.213659124,0.513292125,0.101275589
CBR3,-0.566693834,0.012247192,0.242743199,6.20894079,-2.505001707,-2.977587693,0.566693834,1.911963488,0.61485293
CBR4,-0.271716566,0.301131603,0.789220837,6.005775386,-1.034016915,-5.254028,0.271716566,0.521243665,0.102801457
CBS,-0.039126948,0.821456282,0.974045182,6.34971522,-0.225673122,-6.095542582,0.039126948,0.085415545,0.011420898
CBWD2,0.083100726,0.046203902,0.434456164,7.356361316,1.993568418,-5.540957482,0.083100726,1.335321344,0.362054037
CBX1,-0.063395458,0.77838504,0.970929753,6.137349884,-0.281425241,-5.837510361,0.063395458,0.108805519,0.01281219
CBX2,0.242042599,0.464005579,0.881681389,5.65958573,0.732270828,-5.306327539,0.242042599,0.333476798,0.054688327
CBX3,-0.08135165,0.227742541,0.738425823,7.069600659,-1.206204314,-6.321422674,0.08135165,0.642555838,0.131693124
CBX4,0.030484651,0.775609108,0.969360918,6.725631474,0.28504676,-6.548183704,0.030484651,0.1103571,0.013514494
CBX5,0.354757187,0.004769809,0.148476217,6.630619407,2.822266703,-2.548906047,0.354757187,2.321498974,0.828343105
CBX6,1.313086507,7.60E-08,3.38E-05,6.290791501,5.376992246,7.357432374,1.313086507,7.11937481,4.471316981
CBX7,-0.000787008,0.997463032,0.99903655,6.053027241,-0.003179634,-5.787811873,0.000787008,0.001103191,0.000418623
CBX8,-0.173276793,0.509247681,0.892363749,6.002384267,-0.660012751,-5.539117533,0.173276793,0.29307094,0.049458081
CBY1,0.13796518,0.54121799,0.906058854,6.134757244,0.610974999,-5.699689693,0.13796518,0.266627776,0.042843591
CBY2,-0.116924461,0.703610387,0.946969419,5.208800722,-0.38045283,-5.533110581,0.116924461,0.152667758,0.023664046
CBY3,0.04444631,0.888754635,0.986384959,5.287448065,0.139880691,-5.558627631,0.04444631,0.051218122,0.005953559
CC2D1A,-0.216073428,0.3816913,0.840363169,6.065140824,-0.874789433,-5.442168299,0.216073428,0.418287739,0.07553299
CC2D1B,0.467963094,0.145691695,0.647260979,5.564113913,1.454934147,-4.652889779,0.467963094,0.836565204,0.188920574
CC2D2A,-0.095461054,0.741054548,0.954385948,5.89811106,-0.330458399,-5.601715622,0.095461054,0.130149823,0.020275964
CC2D2B,0.225041742,0.492829573,0.8883085,5.380214521,0.685818697,-5.33995969,0.225041742,0.30730324,0.051436182
CCAR1,0.188064423,0.183088062,0.684124274,6.516926551,1.33131921,-5.458759847,0.188064423,0.737339972,0.164865
CCAR2,0.131482142,0.363107516,0.832898495,6.494768222,0.90946527,-5.894499973,0.131482142,0.439964761,0.079407923
CCBE1,0.046942031,0.890458524,0.986384959,5.535198766,0.137724503,-5.499559038,0.046942031,0.050386304,0.005953559
CCDC102A,0.4446816,0.159036517,0.666424839,5.694937382,1.408333447,-4.721156927,0.4446816,0.798503143,0.176248824
CCDC102B,-0.093943221,0.767553215,0.966726779,5.288402855,-0.295577978,-5.529356049,0.093943221,0.114891505,0.014696251
CCDC103,-0.518296256,0.099416217,0.56512315,5.409093337,-1.647710894,-4.409193529,0.518296256,1.002542767,0.247856902
CCDC105,-0.497932412,0.109038011,0.588074768,5.242137405,-1.602551165,-4.479055351,0.497932412,0.962422081,0.230567454
CCDC106,0.205629177,0.390218868,0.841875685,6.086938081,0.859225511,-5.481308225,0.205629177,0.408691735,0.074752034
CCDC107,0.109672856,0.284884739,0.783928455,6.759572708,1.06941817,-6.067200023,0.109672856,0.545330815,0.105723571
CCDC110,0.001661922,0.993887629,0.997841168,6.166399282,0.007660821,-5.908865871,0.001661922,0.002662715,0.000938582
CCDC112,0.57128272,0.02162139,0.311248868,6.089091847,2.297002305,-3.390317782,0.57128272,1.665116383,0.50689222
CCDC113,-0.970096822,0.000354263,0.028519719,5.48052238,-3.572166069,-0.018174965,0.970096822,3.450673895,1.544854761
CCDC115,-0.099247374,0.706890731,0.946969419,5.994399233,-0.376036682,-5.666518261,0.099247374,0.150647713,0.023664046
CCDC116,0.280827577,0.400038616,0.848316103,5.567441245,0.841557079,-5.22632366,0.280827577,0.397898084,0.071442289
CCDC117,0.410923794,0.067752353,0.497525269,6.16749988,1.826676888,-4.335858298,0.410923794,1.169075615,0.303184857
CCDC12,-0.398478215,0.104221424,0.577780804,6.090237775,-1.62474359,-4.595745406,0.398478215,0.982042999,0.238236891
CCDC120,0.07636907,0.755016851,0.961047483,6.063104501,0.312032402,-5.753793095,0.07636907,0.122043356,0.017255154
CCDC121,0.246721898,0.452925681,0.87606464,5.389352108,0.75055034,-5.299118013,0.246721898,0.343973054,0.057463848
CCDC122,0.008322765,0.975221438,0.991633528,5.978131571,0.031060419,-5.715895743,0.008322765,0.01089676,0.003648798
CCDC124,-0.1191414,0.575825109,0.916347881,6.187892672,-0.559495749,-5.780561928,0.1191414,0.239709401,0.03793962
CCDC125,0.019562355,0.881456216,0.986384959,6.5681666,0.149123968,-6.377649607,0.019562355,0.054799255,0.005953559
CCDC126,-0.086266892,0.704246422,0.946969419,6.131016005,-0.379595984,-5.799544315,0.086266892,0.152275351,0.023664046
CCDC127,0.207479426,0.509074722,0.892349938,5.780914471,0.6602823,-5.389190376,0.207479426,0.293218467,0.049464802
CCDC13,-0.005914358,0.97457924,0.991442138,6.29383673,-0.031865696,-6.054637678,0.005914358,0.011182844,0.003732627
CCDC130,0.277664738,0.139501926,0.638714981,6.298404207,1.477664091,-5.011974827,0.277664738,0.855419797,0.194692898
CCDC134,-0.377769403,0.243038608,0.75078268,5.495652621,-1.167434657,-4.970626248,0.377769403,0.614324731,0.124485755
CCDC136,-0.024309775,0.942682296,0.986384959,5.47579259,-0.071899229,-5.512096747,0.024309775,0.025634649,0.005953559
CCDC137,0.145234669,0.425583492,0.859079634,6.310291492,0.796776303,-5.771353177,0.145234669,0.371015226,0.065966576
CCDC138,-0.223218128,0.464990269,0.88184149,5.815937518,-0.730658159,-5.369642066,0.223218128,0.332556135,0.054609472
CCDC14,0.288977317,0.029427908,0.358657301,6.577081624,2.177748169,-4.073158074,0.288977317,1.53124061,0.445320323
CCDC140,0.297016318,0.285195781,0.784015543,5.942173453,1.06872783,-5.177463876,0.297016318,0.544856904,0.105675328
CCDC141,0.601583894,0.055273754,0.468400208,5.470889282,1.916748084,-3.998098791,0.601583894,1.25748104,0.329382921
CCDC142,-0.318910287,0.329399629,0.808355225,5.468711719,-0.975330248,-5.138440139,0.318910287,0.482276895,0.09239775
CCDC144A,-0.465939377,0.128921462,0.61807785,5.699435564,-1.518385556,-4.599680423,0.465939377,0.889674777,0.20895682
CCDC144NL,0.373397823,0.245743671,0.753015229,5.678614691,1.160758898,-4.98128952,0.373397823,0.609517658,0.12319624
CCDC146,-0.072777303,0.740073997,0.954385948,6.159245188,-0.331756589,-5.847588236,0.072777303,0.130724855,0.020275964
CCDC148,0.4740511,0.128252729,0.617471787,5.718225122,1.521045192,-4.587026521,0.4740511,0.891933385,0.209382881
CCDC149,0.659470231,0.025610292,0.33661043,5.742339167,2.232115364,-3.453249115,0.659470231,1.591585473,0.472872432
CCDC15,-0.019527305,0.951617279,0.986384959,5.319610928,-0.060676162,-5.554516554,0.019527305,0.021537681,0.005953559
CCDC150,-0.342643622,0.29100621,0.78587666,5.408606213,-1.055924313,-5.074290436,0.342643622,0.536097743,0.104645609
CCDC152,-0.525835225,0.09401926,0.554305791,5.4129776,-1.674588108,-4.37173449,0.525835225,1.026783173,0.256250584
CCDC153,-0.818108567,0.003003467,0.11614028,5.656190026,-2.967480222,-1.779929319,0.818108567,2.522377118,0.93501713
CCDC154,-0.512290184,0.098641085,0.563264655,5.56562708,-1.651498229,-4.411282138,0.512290184,1.00594216,0.2492875
CCDC157,0.473307726,0.141777525,0.642380683,5.410796057,1.469219309,-4.634130853,0.473307726,0.848392608,0.192207527
CCDC158,0.132658631,0.696297676,0.946969419,5.539953138,0.390324561,-5.44595985,0.132658631,0.157205054,0.023664046
CCDC159,-0.136123623,0.427567716,0.859650002,6.365113788,-0.793365,-5.829659864,0.136123623,0.368995094,0.065678332
CCDC160,0.37939682,0.142386752,0.643444801,6.024343148,1.466976154,-4.779341878,0.37939682,0.846530418,0.191488704
CCDC163,-0.326493816,0.300310414,0.788953258,5.721603147,-1.035775132,-5.113195176,0.326493816,0.522429607,0.102948726
CCDC166,-0.518371485,0.095520135,0.555178147,5.252593574,-1.666992261,-4.387793771,0.518371485,1.019905071,0.255567637
CCDC167,-0.101997511,0.758043808,0.962146395,5.673329429,-0.308051758,-5.491769134,0.101997511,0.120305695,0.016758843
CCDC168,0.206936547,0.395327374,0.845309264,6.071578756,0.850000785,-5.473876813,0.206936547,0.403043113,0.072984371
CCDC169,-0.608140743,0.041851692,0.419630896,5.612853625,-2.03502687,-3.815975907,0.608140743,1.378286978,0.377132544
CCDC17,-0.208247194,0.529402785,0.903646166,5.619167324,-0.62892087,-5.36449928,0.208247194,0.276213778,0.04400159
CCDC170,0.033093018,0.922438741,0.986384959,5.591461313,0.097362555,-5.505865406,0.033093018,0.035062466,0.005953559
CCDC171,-0.616917011,0.034865192,0.383948814,5.706367594,-2.109959136,-3.689021048,0.616917011,1.457607941,0.41572667
CCDC172,-0.121387447,0.713838561,0.948821404,5.667676549,-0.366707084,-5.47523163,0.121387447,0.146399996,0.022815527
CCDC173,0.022317733,0.947651026,0.986384959,5.590837359,0.065657072,-5.507988249,0.022317733,0.023351563,0.005953559
CCDC174,0.321649886,0.184364041,0.685142867,6.084586725,1.327449651,-5.004129031,0.321649886,0.734323781,0.164218859
CCDC175,-0.090312134,0.788936094,0.971128708,5.603638765,-0.267693368,-5.48595624,0.090312134,0.102958174,0.012723207
CCDC177,-0.123118757,0.706624425,0.946969419,5.366869109,-0.376394874,-5.482070238,0.123118757,0.150811355,0.023664046
CCDC178,0.139794523,0.672774722,0.946900894,5.398390947,0.422344602,-5.456709864,0.139794523,0.172130334,0.023695473
CCDC179,0.244712502,0.466363462,0.88184149,5.546517895,0.728412393,-5.296114818,0.244712502,0.331275482,0.054609472
CCDC18,0.067784376,0.842248596,0.974045182,5.524151046,0.199018779,-5.49150773,0.067784376,0.074559704,0.011420898
CCDC180,-0.03030165,0.919906925,0.986384959,5.847154965,-0.100551303,-5.608327458,0.03030165,0.036256112,0.005953559
CCDC181,-0.282461509,0.378389718,0.839986083,5.697521,-0.880872407,-5.227640792,0.282461509,0.422060674,0.07572791
CCDC182,-0.016863083,0.959546448,0.986410491,5.40991774,-0.050722921,-5.527401769,0.016863083,0.017933998,0.005942317
CCDC183,-0.117674621,0.666835951,0.946900894,5.959728512,-0.430496229,-5.61608997,0.117674621,0.175980994,0.023695473
CCDC184,0.200159983,0.306715524,0.791998595,6.257457255,1.022145134,-5.513337621,0.200159983,0.513264243,0.101275589
CCDC185,0.219722588,0.489800303,0.887748899,5.758309244,0.690629893,-5.361654082,0.219722588,0.309980951,0.051709858
CCDC186,0.197753212,0.341423984,0.815340205,6.207202223,0.951361483,-5.526309993,0.197753212,0.466705975,0.088661142
CCDC187,0.136404168,0.687590835,0.946969419,5.584507549,0.402128194,-5.443627961,0.136404168,0.162669921,0.023664046
CCDC188,-0.030738459,0.927970254,0.986384959,5.569106388,-0.090399175,-5.50607984,0.030738459,0.032465945,0.005953559
CCDC189,0.196330981,0.547097204,0.908709563,5.356577448,0.602118494,-5.390825374,0.196330981,0.261935505,0.041574901
CCDC190,-0.228145669,0.484028006,0.887415945,5.672931143,-0.699842249,-5.336862791,0.228145669,0.315129509,0.051872772
CCDC191,-0.337865445,0.221194886,0.73238373,5.949479134,-1.223367224,-5.024955637,0.337865445,0.655224919,0.135261312
CCDC192,-0.060976114,0.84344319,0.974045182,5.812928968,-0.197491857,-5.574863326,0.060976114,0.073944164,0.011420898
CCDC194,-0.034427229,0.907454559,0.986384959,5.869379487,-0.116250208,-5.6220095,0.034427229,0.042175113,0.005953559
CCDC196,0.086846869,0.794704945,0.971941082,5.421823343,0.260206841,-5.496592554,0.086846869,0.099794085,0.012360061
CCDC197,-0.237506445,0.475060552,0.885865103,5.51754338,-0.714273103,-5.312700012,0.237506445,0.323251031,0.052632406
CCDC198,-0.323260326,0.256348752,0.759468466,5.909095821,-1.135072099,-5.094256762,0.323260326,0.591168792,0.119490254
CCDC200,0.132571362,0.695376648,0.946969419,5.492301948,0.391570577,-5.448701809,0.132571362,0.157779898,0.023664046
CCDC22,-0.444366804,0.104519122,0.578203994,5.961123696,-1.623348612,-4.525027465,0.444366804,0.980804245,0.237918913
CCDC24,0.237996381,0.083536647,0.536015574,6.542123766,1.730547414,-4.890646171,0.237996381,1.07812296,0.270822592
